barcode,itemNumber,title,cout,cin,deweyClass,bibNumber,collcode,callNumber
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-08-24 15:29:00","2014-10-05 14:05:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-10-24 10:39:00","2014-10-29 12:23:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-01-15 10:09:00","2015-02-17 11:51:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-03-23 13:11:00","2015-05-03 14:45:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-07-11 14:03:00","2015-08-18 19:22:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-08-20 17:21:00","2015-09-15 16:25:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-10-03 15:45:00","2015-11-22 14:42:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-02-23 12:46:00","2016-05-23 18:41:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-10-06 14:13:00","2016-10-25 17:26:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-02-26 14:26:00","2017-03-21 15:56:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-05-12 16:09:00","2017-05-17 17:14:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-08-07 17:52:00","2017-08-28 19:08:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-09-02 11:59:00","2017-09-23 13:19:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-11-28 18:13:00","2017-12-12 17:06:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-03-10 11:47:00","2018-03-22 12:21:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-03-27 14:12:00","2018-04-07 11:25:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-04-30 14:02:00","2018-05-22 14:03:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-06-03 14:29:00","2018-07-12 17:12:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-07-25 12:05:00","2018-08-20 18:20:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-09-20 15:10:00","2018-10-09 13:59:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-11-13 16:42:00","2018-11-19 14:51:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-12-06 13:27:00","2018-12-28 14:03:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-03-03 13:55:00","2019-04-18 15:06:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-04-19 16:35:00","2019-05-15 13:59:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-05-25 13:45:00","2019-06-10 16:36:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-08-18 11:40:00","2014-09-11 14:46:00",746.4222,3003501,nanew,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-09-13 11:57:00","2014-09-17 19:25:00",746.4222,3003501,nanew,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-09-20 14:54:00","2014-11-03 15:45:00",746.4222,3003501,nanew,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-11-06 11:08:00","2014-12-13 15:39:00",746.4222,3003501,nanew,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-12-20 11:15:00","2015-01-05 19:45:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-02-22 14:42:00","2015-03-26 13:46:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-04-19 15:08:00","2015-05-14 19:05:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-06-22 17:17:00","2015-07-28 17:03:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-10-25 14:35:00","2016-01-13 14:48:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-02-14 16:51:00","2016-02-24 14:09:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-03-19 16:07:00","2016-04-26 16:18:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-05-01 16:01:00","2016-05-20 17:25:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-10-04 13:05:00","2016-12-04 15:01:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-12-16 15:24:00","2017-01-22 15:20:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-03-25 14:32:00","2017-04-15 16:36:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-04-25 17:02:00","2017-06-02 17:43:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-06-15 16:21:00","2017-07-03 17:06:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-08-18 15:20:00","2017-08-21 13:34:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-08-23 17:27:00","2017-10-09 13:30:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-03-12 11:59:00","2018-04-02 19:13:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-04-09 16:58:00","2018-05-22 18:46:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-05-29 16:34:00","2018-06-12 18:10:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-07-05 16:34:00","2018-08-08 11:57:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-09-13 11:47:00","2018-11-10 16:44:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-11-14 18:06:00","2018-12-03 13:38:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-12-19 12:13:00","2019-01-08 18:31:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-08-26 13:32:00","2014-09-15 16:23:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-10-23 12:27:00","2014-11-12 13:21:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-11-21 13:30:00","2015-02-20 16:29:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-05-11 11:22:00","2015-06-16 10:51:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-05-23 15:57:00","2016-07-19 17:20:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-12-05 12:40:00","2016-12-23 12:56:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-05-07 15:12:00","2017-05-25 13:35:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-06-06 11:20:00","2017-06-20 13:03:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-04-17 16:15:00","2018-05-14 19:03:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-05-22 15:54:00","2018-06-15 11:35:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-09-09 15:45:00","2018-10-31 14:18:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-02-06 10:36:00","2019-03-21 12:17:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-11-27 13:42:00","2020-01-22 11:29:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-01-25 14:59:00","2020-01-25 16:35:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-02-10 14:49:00","2020-10-03 10:37:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-11-14 13:56:00","2020-12-06 11:08:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-01-24 17:03:00","2021-03-10 09:45:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-05-08 14:40:00","2021-07-02 17:04:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-09-01 15:47:00","2021-11-21 08:51:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-04-03 12:22:00","2022-06-04 10:42:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-10-08 17:25:00","2019-10-22 17:06:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-11-12 16:09:00","2019-11-25 16:17:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-12-30 11:30:00","2020-01-06 13:20:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-01-08 14:23:00","2020-01-13 11:43:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-01-19 13:53:00","2020-11-16 10:22:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-12-22 09:47:00","2021-01-04 10:09:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-02-03 16:52:00","2021-02-25 10:19:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-03-17 16:20:00","2021-05-19 09:18:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-08-26 16:11:00","2021-09-01 17:16:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-09-11 13:25:00","2021-09-18 14:40:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-11-18 12:31:00","2021-12-02 11:16:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-01-08 11:09:00","2022-03-30 11:56:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-04-01 16:57:00","2022-04-28 09:38:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-06-30 18:06:00","2022-08-15 12:50:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-10-08 13:10:00","2022-12-05 14:19:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-11-04 13:40:00","2019-11-06 13:37:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-11-10 13:50:00","2019-12-08 16:11:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-12-16 11:28:00","2020-01-08 15:05:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-02-14 17:08:00","2020-02-29 17:49:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-10-06 17:42:00","2020-11-04 10:45:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-11-19 14:20:00","2020-12-07 10:31:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-01-06 13:50:00","2021-04-11 11:57:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-07-28 15:04:00","2021-08-31 10:00:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-09-21 12:07:00","2021-12-09 14:04:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-02-19 13:34:00","2022-04-14 10:50:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-04-19 13:49:00","2022-04-21 18:06:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-05-06 17:03:00","2022-06-22 19:39:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-12-07 18:37:00","2023-01-20 14:46:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-10-24 15:46:00","2019-10-30 13:31:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-12-16 18:12:00","2019-12-28 17:13:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-12-31 13:44:00","2020-02-11 12:43:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-01-07 16:50:00","2021-04-13 10:34:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-04-18 13:21:00","2021-06-18 15:06:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-07-09 14:02:00","2021-07-29 17:31:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-08-20 10:07:00","2021-09-22 11:36:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-11-05 12:52:00","2021-11-24 12:19:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-02-25 12:08:00","2022-04-04 14:09:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-04-09 17:10:00","2022-06-05 11:03:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-01-25 13:25:00","2020-02-11 14:09:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-03-13 13:57:00","2020-08-01 12:08:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-09-04 11:41:00","2021-01-19 09:52:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-03-20 13:20:00","2021-04-02 10:33:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-04-13 13:34:00","2021-04-25 09:52:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-07-10 15:48:00","2021-07-17 12:30:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-08-22 16:52:00","2021-10-04 13:01:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-12-02 16:46:00","2021-12-06 12:31:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-03-25 16:02:00","2022-04-14 14:21:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-04-18 15:58:00","2022-06-03 09:48:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-12-11 16:47:00","2023-01-11 17:26:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
