barcode,itemNumber,title,cout,deweyClass,bibNumber,collcode,callNumber
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-04-09 16:58:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-05-29 16:34:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-07-05 16:34:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-11-14 18:06:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-12-19 12:13:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-08-26 13:32:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-10-23 12:27:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-11-21 13:30:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-05-11 11:22:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-05-23 15:57:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-12-05 12:40:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-01-19 19:40:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-05-07 15:12:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-06-06 11:20:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-10-06 16:20:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-03-21 13:49:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-04-17 16:15:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-05-22 15:54:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-11-02 17:41:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-02-06 10:36:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-04-15 19:25:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-07-27 16:14:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-08-28 10:38:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-11-27 13:42:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-01-25 14:59:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-02-10 14:49:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-11-14 13:56:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-01-24 17:03:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-05-08 14:40:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-09-01 15:47:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-04-03 12:22:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752410,5185880,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2023-01-06 15:55:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-10-08 17:25:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-11-12 16:09:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-12-30 11:30:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-01-08 14:23:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-01-19 13:53:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-12-22 09:47:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-02-03 16:52:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-03-17 16:20:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-08-26 16:11:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-09-11 13:25:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-11-18 12:31:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-01-08 11:09:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-04-01 16:57:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-06-30 18:06:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672387,7117720,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2023-01-08 16:01:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-11-04 13:40:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-11-10 13:50:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-12-16 11:28:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-01-11 16:26:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-02-14 17:08:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-10-06 17:42:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-11-19 14:20:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-01-06 13:50:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-07-28 15:04:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-09-21 12:07:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-02-19 13:34:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-04-19 13:49:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-05-06 17:03:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-08-11 17:04:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-12-07 18:37:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672379,7117721,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2023-02-03 15:23:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-10-24 15:46:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-11-20 11:12:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-12-16 18:12:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-12-31 13:44:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-01-07 16:50:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-04-18 13:21:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-07-09 14:02:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-08-20 10:07:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-11-05 12:52:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-02-25 12:08:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-04-09 17:10:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672361,7117722,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-07-06 10:11:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-11-09 13:17:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-01-11 10:01:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-01-25 13:25:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-03-13 13:57:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2020-09-04 11:41:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-03-20 13:20:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-04-13 13:34:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-07-10 15:48:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-08-22 16:52:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2021-12-02 16:46:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-03-25 16:02:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-04-18 15:58:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010099672353,7117723,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2022-12-11 16:47:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
