barcode,itemNumber,title,cin,deweyClass,bibNumber,collcode,callNumber
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2006-02-28 16:30:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2006-04-14 16:18:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2006-04-17 12:00:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2006-05-31 12:19:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2006-06-01 13:50:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2006-12-11 12:37:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2007-04-12 11:47:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2007-05-01 18:30:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2007-08-18 16:27:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2007-08-20 15:43:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2007-11-30 10:35:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2007-12-13 16:50:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-01-12 13:34:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-01-14 11:57:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-01-25 15:47:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-02-11 09:33:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-05-20 13:29:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-09-15 14:30:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-10-16 16:55:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-10-17 11:47:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-11-28 13:38:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-12-02 15:06:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-12-23 10:55:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2008-12-26 15:48:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2009-01-14 13:19:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2009-11-05 15:22:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2009-11-06 10:51:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2011-02-28 13:19:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2011-03-12 10:55:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2011-08-25 10:12:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2011-10-08 17:26:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2012-06-20 16:24:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2013-01-17 19:15:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2013-06-11 15:38:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2013-10-29 14:30:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2014-10-21 14:04:00",746,119652,cs8,"746 M446F"
0000101711653,354125,"Fiber arts macrame crochet wrapping coiling weaving","2015-01-22 14:53:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2015-04-22 13:29:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2015-09-09 15:43:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2015-10-14 14:00:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2015-12-18 15:13:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2016-01-27 13:36:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2016-03-02 12:35:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2016-05-14 13:06:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2016-12-23 12:52:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2016-12-31 14:43:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2017-08-14 10:35:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2017-08-16 11:38:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2017-09-09 15:20:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2018-04-10 16:57:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2019-01-26 16:49:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2019-02-19 18:52:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2019-08-03 14:49:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2019-12-21 17:45:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2020-08-26 10:46:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2020-11-09 10:21:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2020-12-13 10:42:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2021-02-24 10:18:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2021-08-23 17:26:00",746,119652,cs8,"746 M446F"
0010084219012,354125,"Fiber arts macrame crochet wrapping coiling weaving","2021-09-18 13:50:00",746,119652,cs8,"746 M446F"
0000102859790,419862,"Macrame a new look at an ancient art","2006-06-16 12:49:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2006-06-25 15:55:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2006-08-28 12:24:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2006-09-14 11:09:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2006-09-15 16:55:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2007-04-20 14:05:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2007-04-23 15:09:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2007-05-12 10:35:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2007-10-02 12:09:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2008-02-25 18:29:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2008-05-21 13:17:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2008-06-02 18:25:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2008-09-19 12:13:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2008-10-08 18:12:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2009-01-14 15:49:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2009-07-20 16:36:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2009-08-20 14:40:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2009-09-17 14:11:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2009-09-20 18:20:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2009-09-22 10:26:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2009-09-30 18:00:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2010-05-17 16:24:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2010-06-01 17:56:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2010-07-28 12:10:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2010-09-29 19:46:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2010-10-26 10:43:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2011-07-07 13:46:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2011-09-21 12:33:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2012-02-28 13:35:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2012-06-28 14:30:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2012-08-24 14:29:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2012-12-08 14:17:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-01-31 19:27:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-03-30 13:03:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-04-21 12:29:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-07-30 19:06:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-08-19 16:09:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-10-22 15:18:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-11-19 15:37:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2013-12-01 13:12:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2014-04-26 17:06:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2014-06-06 11:31:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2014-08-15 13:59:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2014-08-21 17:32:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2014-09-26 16:45:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2014-10-11 16:50:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2015-03-30 19:16:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2015-09-04 16:32:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2015-11-22 14:41:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2016-12-08 12:05:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2017-04-02 16:13:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2017-05-17 17:15:00",746,731126,canf,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2017-07-31 18:32:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2017-08-14 10:36:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2018-04-10 17:36:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2018-05-07 11:56:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2018-10-31 14:18:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2019-01-09 17:26:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2019-04-01 18:03:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2019-06-21 10:32:00",746,731126,cs8,"746 Ac569M"
0000102859790,419862,"Macrame a new look at an ancient art","2019-06-29 14:11:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2019-11-06 13:37:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2019-12-28 10:47:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2020-01-05 14:01:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2020-01-25 15:00:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2020-12-06 11:09:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2021-12-02 15:01:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2022-03-24 14:07:00",746,731126,cs8,"746 Ac569M"
0010097213648,419862,"Macrame a new look at an ancient art","2022-05-10 14:17:00",746,731126,cs8,"746 Ac569M"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2006-05-23 17:49:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2007-02-20 15:10:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2007-08-08 16:10:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2007-11-03 12:33:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2008-04-02 10:31:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2008-05-24 14:08:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2008-12-23 15:27:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2008-12-29 17:02:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-01-12 11:12:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-01-28 15:05:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-08-04 17:29:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-08-05 21:10:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-08-06 11:58:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-08-19 18:16:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-09-15 16:27:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-09-21 13:23:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-09-29 18:04:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-10-01 21:10:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-10-02 14:54:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-10-15 15:44:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-10-17 12:13:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-10-19 10:21:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-11-06 21:33:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-11-18 19:55:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-11-20 13:34:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-12-14 16:54:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-12-15 21:29:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2009-12-17 11:01:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2010-02-13 12:55:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2010-06-09 15:23:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2010-06-10 12:13:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2010-06-13 15:46:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2010-07-21 12:03:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2010-08-09 14:56:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2010-09-20 13:52:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2010-09-21 18:05:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2010-10-26 10:44:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2011-10-08 17:26:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2011-12-22 19:17:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2012-05-01 14:23:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2012-07-09 16:17:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2012-09-06 14:59:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2013-04-18 15:45:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2014-11-12 13:22:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2015-01-22 14:10:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2015-02-23 12:05:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2015-07-29 14:35:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2015-12-18 15:12:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2016-02-29 13:13:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2016-08-02 19:14:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2016-10-07 17:10:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2016-12-23 12:51:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-03-13 15:59:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-04-02 16:11:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-07-05 14:39:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-08-30 13:50:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-10-21 14:45:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2017-11-14 18:16:00",746,707238,canf,"746 An245F"
0000100806256,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2018-08-19 16:29:00",746,707238,canf,"746 An245F"
0010097215262,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2020-02-23 13:15:00",746,707238,canf,"746 An245F"
0010097215262,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2021-10-04 13:06:00",746,707238,canf,"746 An245F"
0010097215262,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2022-04-25 09:39:00",746,707238,canf,"746 An245F"
0010097215262,420712,"Far beyond the fringe three dimensional knotting techniques using macrame nautical ropework","2022-04-30 17:38:00",746,707238,canf,"746 An245F"
0010043643260,573075,"Macrame 20 great projects to knot","2006-03-04 14:23:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2006-05-21 15:48:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2006-05-25 11:21:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2006-09-06 16:28:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2006-09-30 10:59:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2006-11-07 11:21:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2007-01-09 19:55:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2007-03-23 09:35:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2007-04-23 14:00:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2007-07-05 16:43:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2007-07-06 11:18:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2007-07-23 16:38:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2007-09-20 13:24:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2007-10-04 21:42:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2007-10-08 11:27:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2007-11-30 21:27:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2007-12-03 16:33:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2007-12-13 16:50:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2008-03-12 17:14:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2008-04-05 16:31:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2008-05-02 15:50:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2008-05-05 15:09:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2008-05-21 18:30:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2008-08-21 17:27:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2008-08-22 11:11:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2008-09-18 15:27:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2008-09-22 13:42:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2008-10-07 19:24:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2008-10-08 10:07:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
0010043643260,573075,"Macrame 20 great projects to knot","2008-10-16 17:31:00",746.4222,2113702,nanf,"746.4222 G2897M 2002"
